"No.","Time","Source","Destination","Protocol","Length","Info"
"1277","16.685021","fe80::a28e:c533:4fc6:85e6","ff02::fb","MDNS","116","Standard query 0x0000 ANY DESKTOP-0S7HGAM(8)._dosvc._tcp.local, ""QM"" question"
"1278","16.695476","fe80::a28e:c533:4fc6:85e6","ff02::fb","MDNS","469","Standard query response 0x0000 SRV 0 0 7680 DESKTOP-0S7HGAM.local PTR DESKTOP-0S7HGAM(32)._dosvc._tcp.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT A 10.11.155.83 AAAA fe80::a28e:c533:4fc6:85e6"
"1279","16.701257","10.11.155.83","224.0.0.251","MDNS","449","Standard query response 0x0000 SRV 0 0 7680 DESKTOP-0S7HGAM.local PTR DESKTOP-0S7HGAM(32)._dosvc._tcp.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT A 10.11.155.83 AAAA fe80::a28e:c533:4fc6:85e6"
"1280","16.702523","fe80::a28e:c533:4fc6:85e6","ff02::fb","MDNS","116","Standard query 0x0000 ANY DESKTOP-0S7HGAM(9)._dosvc._tcp.local, ""QM"" question"
"1281","16.711379","fe80::a28e:c533:4fc6:85e6","ff02::fb","MDNS","1040","Standard query response 0x0000 SRV 0 0 7680 DESKTOP-0S7HGAM.local PTR DESKTOP-0S7HGAM(20)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(22)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(8)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(32)._dosvc._tcp.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT A 10.11.155.83 AAAA fe80::a28e:c533:4fc6:85e6"
"1282","16.712774","10.11.155.83","224.0.0.251","MDNS","96","Standard query 0x0000 ANY DESKTOP-0S7HGAM(9)._dosvc._tcp.local, ""QM"" question"
"1283","16.714492","fe80::a28e:c533:4fc6:85e6","ff02::fb","MDNS","117","Standard query 0x0000 ANY DESKTOP-0S7HGAM(10)._dosvc._tcp.local, ""QM"" question"
"1284","16.725201","fe80::c50a:2894:9804:b342","ff02::fb","MDNS","1259","Standard query response 0x0000 SRV 0 0 7680 DESKTOP-0S7HGAM.local PTR DESKTOP-0S7HGAM(15)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(5)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(6)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(35)._dosvc._tcp.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT A 10.11.155.171 AAAA fe80::c50a:2894:9804:b342"
"1285","16.734036","10.11.155.83","224.0.0.251","MDNS","1020","Standard query response 0x0000 SRV 0 0 7680 DESKTOP-0S7HGAM.local PTR DESKTOP-0S7HGAM(20)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(22)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(8)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(32)._dosvc._tcp.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT A 10.11.155.83 AAAA fe80::a28e:c533:4fc6:85e6"
"1286","16.735417","10.11.155.83","224.0.0.251","MDNS","97","Standard query 0x0000 ANY DESKTOP-0S7HGAM(10)._dosvc._tcp.local, ""QM"" question"
"1287","16.736613","34.195.159.3","10.11.156.243","TLSv1.2","85","Application Data"
"1288","16.737028","10.11.156.243","34.195.159.3","TLSv1.2","89","Application Data"
"1289","16.746274","10.11.155.171","224.0.0.251","MDNS","1239","Standard query response 0x0000 SRV 0 0 7680 DESKTOP-0S7HGAM.local PTR DESKTOP-0S7HGAM(15)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(5)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(6)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(35)._dosvc._tcp.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT A 10.11.155.171 AAAA fe80::c50a:2894:9804:b342"
"1290","16.748018","fe80::a28e:c533:4fc6:85e6","ff02::fb","MDNS","117","Standard query 0x0000 ANY DESKTOP-0S7HGAM(11)._dosvc._tcp.local, ""QM"" question"
"1291","16.749408","10.11.155.83","224.0.0.251","MDNS","97","Standard query 0x0000 ANY DESKTOP-0S7HGAM(11)._dosvc._tcp.local, ""QM"" question"
"1292","16.762461","fe80::c50a:2894:9804:b342","ff02::fb","IPv6","1510","IPv6 fragment (off=0 more=y ident=0x0000719a nxt=17)"
"1293","16.774930","fe80::c50a:2894:9804:b342","ff02::fb","IPv6","1510","IPv6 fragment (off=1448 more=y ident=0x0000719a nxt=17)"
"1294","16.807016","fe80::c50a:2894:9804:b342","ff02::fb","IPv6","1510","IPv6 fragment (off=2896 more=y ident=0x0000719a nxt=17)"
"1295","16.821060","fe80::c50a:2894:9804:b342","ff02::fb","IPv6","1510","IPv6 fragment (off=4344 more=y ident=0x0000719a nxt=17)"
"1296","16.832912","fe80::c50a:2894:9804:b342","ff02::fb","MDNS","1388","Standard query response 0x0000 SRV 0 0 7680 DESKTOP-0S7HGAM.local PTR DESKTOP-0S7HGAM(43)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(446)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(71)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(633)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(401)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(421)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(779)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(782)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(304)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(819)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(195)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(525)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(835)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(14)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(881)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(901)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(218)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(320)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(452)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(656)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(795)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(201)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(30)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(12)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(10)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(15)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(5)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(6)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(35)._dosvc._tcp.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT A 10.11.155.171 AAAA fe80::c50a:2894:9804:b342"
"1297","16.834058","fe80::f67e:811b:2263:c8b1","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"1298","16.847114","10.11.155.171","224.0.0.251","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=0, ID=3337)"
"1299","16.873071","10.11.155.171","224.0.0.251","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=2960, ID=3337)"
"1300","16.908552","fe80::a28e:c533:4fc6:85e6","ff02::fb","MDNS","117","Standard query 0x0000 ANY DESKTOP-0S7HGAM(12)._dosvc._tcp.local, ""QM"" question"
"1301","16.929483","fe80::c50a:2894:9804:b342","ff02::fb","MDNS","1494","Standard query response 0x0000 SRV 0 0 7680 DESKTOP-0S7HGAM.local PTR DESKTOP-0S7HGAM(10)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(15)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(5)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(6)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(35)._dosvc._tcp.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT A 10.11.155.171 AAAA fe80::c50a:2894:9804:b342"
"1302","16.930600","10.11.155.83","224.0.0.251","MDNS","97","Standard query 0x0000 ANY DESKTOP-0S7HGAM(12)._dosvc._tcp.local, ""QM"" question"
"1303","16.943057","10.11.155.171","224.0.0.251","MDNS","1474","Standard query response 0x0000 SRV 0 0 7680 DESKTOP-0S7HGAM.local PTR DESKTOP-0S7HGAM(10)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(15)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(5)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(6)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(35)._dosvc._tcp.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT A 10.11.155.171 AAAA fe80::c50a:2894:9804:b342"
"1304","16.944613","fe80::a28e:c533:4fc6:85e6","ff02::fb","MDNS","117","Standard query 0x0000 ANY DESKTOP-0S7HGAM(13)._dosvc._tcp.local, ""QM"" question"
"1305","16.946004","10.11.155.83","224.0.0.251","MDNS","97","Standard query 0x0000 ANY DESKTOP-0S7HGAM(13)._dosvc._tcp.local, ""QM"" question"
"1306","16.947375","fe80::f67e:811b:2263:c8b1","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"1307","16.950405","fe80::c42c:ffaa:cac7:4cd7","ff02::fb","MDNS","323","Standard query response 0x0000 SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT A 10.11.151.114 AAAA fe80::c42c:ffaa:cac7:4cd7"
"1308","16.953677","10.11.151.114","224.0.0.251","MDNS","303","Standard query response 0x0000 SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT A 10.11.151.114 AAAA fe80::c42c:ffaa:cac7:4cd7"
"1309","16.957551","34.195.159.3","10.11.156.243","TCP","60","443  >  53037 [ACK] Seq=32 Ack=36 Win=246 Len=0"
"1310","16.985077","fe80::c50a:2894:9804:b342","ff02::fb","IPv6","1510","IPv6 fragment (off=1448 more=y ident=0x0000719c nxt=17)"
"1311","16.993549","fe80::c50a:2894:9804:b342","ff02::fb","IPv6","972","IPv6 fragment (off=2896 more=n ident=0x0000719c nxt=17)"
"1312","17.036819","10.11.155.171","224.0.0.251","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=1480, ID=3339)"
"1313","17.044516","10.11.155.171","224.0.0.251","IPv4","880","Fragmented IP protocol (proto=UDP 17, off=2960, ID=3339)"
"1314","17.048813","10.11.155.83","224.0.0.251","MDNS","97","Standard query 0x0000 ANY DESKTOP-0S7HGAM(15)._dosvc._tcp.local, ""QM"" question"
"1315","17.057544","10.11.155.171","224.0.0.251","MDNS","1004","Standard query response 0x0000 SRV 0 0 7680 DESKTOP-0S7HGAM.local PTR DESKTOP-0S7HGAM(5)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(6)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(35)._dosvc._tcp.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT A 10.11.155.171 AAAA fe80::c50a:2894:9804:b342"
"1316","17.192423","fe80::64ad:a9c0:83cd:d7d1","ff02::fb","IPv6","1510","IPv6 fragment (off=8688 more=y ident=0x0000904c nxt=17)"
"1317","17.267779","fe80::c42c:ffaa:cac7:4cd7","ff02::fb","IPv6","1510","IPv6 fragment (off=0 more=y ident=0x000096e0 nxt=17)"
"1318","17.549434","10.11.149.12","224.0.0.251","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=10360, ID=0d1f)"
"1319","17.563065","10.11.149.12","224.0.0.251","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=11840, ID=0d1f)"
"1320","17.575892","10.11.149.12","224.0.0.251","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=13320, ID=0d1f)"
"1321","17.577039","10.11.149.12","224.0.0.251","IPv4","39","Fragmented IP protocol (proto=UDP 17, off=14800, ID=0d1f)"
"1322","17.578325","10.11.155.83","224.0.0.251","MDNS","97","Standard query 0x0000 ANY DESKTOP-0S7HGAM(18)._dosvc._tcp.local, ""QM"" question"
"1323","17.579905","fe80::a28e:c533:4fc6:85e6","ff02::fb","MDNS","117","Standard query 0x0000 ANY DESKTOP-0S7HGAM(22)._dosvc._tcp.local, ""QM"" question"
"1324","17.587666","fe80::a28e:c533:4fc6:85e6","ff02::fb","MDNS","659","Standard query response 0x0000 SRV 0 0 7680 DESKTOP-0S7HGAM.local PTR DESKTOP-0S7HGAM(8)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(32)._dosvc._tcp.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT A 10.11.155.83 AAAA fe80::a28e:c533:4fc6:85e6"
"1325","17.589218","fe80::a28e:c533:4fc6:85e6","ff02::fb","MDNS","117","Standard query 0x0000 ANY DESKTOP-0S7HGAM(23)._dosvc._tcp.local, ""QM"" question"
"1326","17.602007","10.11.151.114","224.0.0.251","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=0, ID=c5b0)"
"1327","17.627058","10.11.151.114","224.0.0.251","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=1480, ID=c5b0)"
"1328","17.652488","10.11.151.114","224.0.0.251","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=4440, ID=c5b0)"
"1329","17.680862","10.11.151.114","224.0.0.251","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=7400, ID=c5b0)"
"1330","17.709887","10.11.151.114","224.0.0.251","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=10360, ID=c5b0)"
"1331","17.731147","10.11.151.114","224.0.0.251","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=11840, ID=c5b0)"
"1332","17.735382","10.11.151.114","224.0.0.251","IPv4","462","Fragmented IP protocol (proto=UDP 17, off=13320, ID=c5b0)"
"1333","17.736738","10.11.155.83","224.0.0.251","MDNS","97","Standard query 0x0000 ANY DESKTOP-0S7HGAM(19)._dosvc._tcp.local, ""QM"" question"
"1334","17.750012","10.11.149.12","224.0.0.251","MDNS","1351","Standard query response 0x0000 SRV 0 0 7680 DESKTOP-0S7HGAM.local PTR DESKTOP-0S7HGAM(1)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(28)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(27)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(34)._dosvc._tcp.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT A 10.11.149.12 AAAA fe80::64ad:a9c0:83cd:d7d1"
"1335","17.751066","10.11.155.83","224.0.0.251","MDNS","97","Standard query 0x0000 ANY DESKTOP-0S7HGAM(20)._dosvc._tcp.local, ""QM"" question"
"1336","17.759092","10.11.155.83","224.0.0.251","MDNS","830","Standard query response 0x0000 SRV 0 0 7680 DESKTOP-0S7HGAM.local PTR DESKTOP-0S7HGAM(22)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(8)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(32)._dosvc._tcp.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT A 10.11.155.83 AAAA fe80::a28e:c533:4fc6:85e6"
"1337","17.760580","10.11.155.83","224.0.0.251","MDNS","97","Standard query 0x0000 ANY DESKTOP-0S7HGAM(21)._dosvc._tcp.local, ""QM"" question"
"1338","17.762932","10.11.144.217","224.0.0.251","MDNS","237","Standard query response 0x0000 SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT A 10.11.144.217 AAAA fe80::90cd:eb6f:8013:b2d9"
"1339","17.764258","10.11.155.83","224.0.0.251","MDNS","97","Standard query 0x0000 ANY DESKTOP-0S7HGAM(22)._dosvc._tcp.local, ""QM"" question"
"1340","17.770006","10.11.155.83","224.0.0.251","MDNS","639","Standard query response 0x0000 SRV 0 0 7680 DESKTOP-0S7HGAM.local PTR DESKTOP-0S7HGAM(8)._dosvc._tcp.local PTR DESKTOP-0S7HGAM(32)._dosvc._tcp.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT SRV 0 0 7680 DESKTOP-0S7HGAM.local TXT A 10.11.155.83 AAAA fe80::a28e:c533:4fc6:85e6"
"1341","17.771399","10.11.155.83","224.0.0.251","MDNS","97","Standard query 0x0000 ANY DESKTOP-0S7HGAM(23)._dosvc._tcp.local, ""QM"" question"
"1342","17.772467","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.145.86? Tell 10.11.144.1"
"1343","17.773558","vivoMobileCo_7b:ea:b3","Broadcast","ARP","60","Who has 10.11.144.1? Tell 10.11.149.164"
"1344","17.774868","EliteGroupCo_44:c6:4e","Broadcast","ARP","60","Who has 10.11.158.136? Tell 10.11.145.185"
"1345","17.775741","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.157.76? Tell 10.11.144.1"
"1346","17.779197","fe80::56e:805b:795d:e5ee","ff02::1:3","LLMNR","99","Standard query 0x8e88 A donate-v2-xxxxx-com"
"1347","17.780646","10.1.1.19","224.0.0.252","LLMNR","79","Standard query 0x8e88 A donate-v2-xxxxx-com"
"1348","17.783150","10.11.148.153","10.11.159.255","NBNS","110","Registration NB WORKGROUP<00>"
"1349","17.784864","10.11.148.153","10.11.159.255","NBNS","110","Registration NB RC25<00>"
"1350","17.787436","fe80::c063:a953:e89a:82cd","ff02::fb","MDNS","252","Standard query 0x0000 ANY d.c.2.8.a.9.8.e.3.5.9.a.3.6.0.c.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu-HP-Pro-Tower-280-G9-E-PCI-Desktop-PC-14.local, ""QM"" question AAAA fe80::c063:a953:e89a:82cd PTR ubuntu-HP-Pro-Tower-280-G9-E-PCI-Desktop-PC-14.local"
"1351","17.793190","fe80::5ec8:7354:21bf:d8a","ff02::fb","MDNS","154","Standard query response 0x0000 AAAA, cache flush fe80::5ec8:7354:21bf:d8a"
"1352","17.799031","fe80::56e:805b:795d:e5ee","ff02::1:3","LLMNR","99","Standard query 0x8e88 A donate-v2-xxxxx-com"
"1353","17.800853","10.11.148.71","224.0.0.251","MDNS","150","Standard query response 0x0000 AAAA, cache flush fe80::5ec8:7354:21bf:d8a A, cache flush 10.11.148.71"
"1354","17.802057","10.1.1.19","224.0.0.252","LLMNR","79","Standard query 0x8e88 A donate-v2-xxxxx-com"
"1355","17.803828","fe80::a28e:c533:4fc6:85e6","ff02::fb","MDNS","117","Standard query 0x0000 ANY DESKTOP-0S7HGAM(23)._dosvc._tcp.local, ""QM"" question"
"1356","17.804948","10.11.155.83","224.0.0.251","MDNS","97","Standard query 0x0000 ANY DESKTOP-0S7HGAM(23)._dosvc._tcp.local, ""QM"" question"
"1357","17.807619","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.150.171? Tell 10.11.144.1"
"1358","17.808969","fe80::f67e:811b:2263:c8b1","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"1359","17.810454","10.11.152.242","10.11.159.255","NBNS","110","Registration NB WORKGROUP<00>"
"1360","17.812050","10.11.152.242","10.11.159.255","NBNS","110","Registration NB DESKTOP-0S7HGAM<20>"
"1361","17.813180","HewlettPacka_52:a2:f5","Broadcast","ARP","60","Who has 10.11.151.242? Tell 10.11.148.153"
"1362","17.819336","fe80::be8c:6fdf:ac24:901b","ff02::2","ICMPv6","70","Router Solicitation from 3c:52:82:52:a2:f5"
"1363","17.820876","fe80::be8c:6fdf:ac24:901b","ff02::fb","MDNS","102","Standard query 0x0000 ANY RC25._dosvc._tcp.local, ""QU"" question"
"1364","17.821984","10.11.148.153","224.0.0.251","MDNS","82","Standard query 0x0000 ANY RC25._dosvc._tcp.local, ""QU"" question"
"1365","17.824265","10.11.152.205","239.255.255.250","SSDP","214","M-SEARCH * HTTP/1.1 "
"1366","17.825754","fe80::be8c:6fdf:ac24:901b","ff02::fb","MDNS","102","Standard query 0x0000 ANY RC25._dosvc._tcp.local, ""QU"" question"
"1367","17.827017","10.11.148.153","224.0.0.251","MDNS","82","Standard query 0x0000 ANY RC25._dosvc._tcp.local, ""QU"" question"
"1368","17.828129","HP_79:9a:58","Broadcast","ARP","60","Who has 10.11.156.223? Tell 10.11.152.242"
"1369","17.829360","fe80::3df6:3298:8bba:2c63","ff02::2","ICMPv6","70","Router Solicitation from 28:c5:c8:79:9a:58"
"1370","17.830891","fe80::3df6:3298:8bba:2c63","ff02::fb","MDNS","118","Standard query 0x0000 ANY DESKTOP-0S7HGAM(862)._dosvc._tcp.local, ""QU"" question"
"1371","17.832499","fe80::3df6:3298:8bba:2c63","ff02::fb","MDNS","118","Standard query 0x0000 ANY DESKTOP-0S7HGAM(150)._dosvc._tcp.local, ""QU"" question"
"1372","17.833950","fe80::3df6:3298:8bba:2c63","ff02::fb","MDNS","117","Standard query 0x0000 ANY DESKTOP-0S7HGAM(29)._dosvc._tcp.local, ""QU"" question"
"1373","17.835639","fe80::a28e:c533:4fc6:85e6","ff02::fb","MDNS","117","Standard query 0x0000 ANY DESKTOP-0S7HGAM(23)._dosvc._tcp.local, ""QM"" question"
"1374","17.839425","10.11.152.242","224.0.0.251","MDNS","98","Standard query 0x0000 ANY DESKTOP-0S7HGAM(862)._dosvc._tcp.local, ""QU"" question"
"1375","17.840765","10.11.152.242","224.0.0.251","MDNS","98","Standard query 0x0000 ANY DESKTOP-0S7HGAM(150)._dosvc._tcp.local, ""QU"" question"
"1376","17.842080","10.11.152.242","224.0.0.251","MDNS","97","Standard query 0x0000 ANY DESKTOP-0S7HGAM(29)._dosvc._tcp.local, ""QU"" question"
"1377","17.843462","10.11.155.83","224.0.0.251","MDNS","97","Standard query 0x0000 ANY DESKTOP-0S7HGAM(23)._dosvc._tcp.local, ""QM"" question"
"1378","17.844603","EliteGroupCo_43:66:59","Broadcast","ARP","60","Who has 10.11.156.223? Tell 10.11.147.118"
"1379","17.845872","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.150.80? Tell 10.11.144.1"
"1380","17.847000","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.150.171? Tell 10.11.144.1"
"1381","17.848174","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.151.202? Tell 10.11.144.1"
"1382","17.849456","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.157.76? Tell 10.11.144.1"
"1383","17.850392","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.155.203? Tell 10.11.144.1"
"1384","17.856711","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.146.31? Tell 10.11.144.1"
"1385","17.858048","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.151.126? Tell 10.11.144.1"
"1386","17.859381","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.145.99? Tell 10.11.144.1"
"1387","17.860565","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.147.156? Tell 10.11.144.1"
"1388","17.861767","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.154.14? Tell 10.11.144.1"
"1389","17.862802","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.157.79? Tell 10.11.144.1"
"1390","17.863994","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.159.107? Tell 10.11.144.1"
"1391","17.865326","fe80::be8c:6fdf:ac24:901b","ff02::fb","MDNS","102","Standard query 0x0000 ANY RC25._dosvc._tcp.local, ""QU"" question"
"1392","17.866726","10.11.148.153","224.0.0.251","MDNS","82","Standard query 0x0000 ANY RC25._dosvc._tcp.local, ""QU"" question"
"1393","17.867671","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.146.196? Tell 10.11.144.1"
"1394","17.868757","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.157.49? Tell 10.11.144.1"
"1395","17.870014","HewlettPacka_52:9f:db","Broadcast","ARP","60","Who has 10.11.159.107? Tell 10.11.154.20"
"1396","17.871189","HewlettPacka_52:9f:db","Broadcast","ARP","60","Who has 10.11.150.147? Tell 10.11.154.20"
"1397","17.871995","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.149.99? Tell 10.11.144.1"
"1398","17.873344","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.148.146? Tell 10.11.144.1"
